CustomerID,Age,Tenure,MonthlyCharges,TotalCharges,Churn,Gender_Male,Service_Internet_Fiber optic,Service_Phone_Yes,Service_TV_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check,StreamingMovies_Yes,StreamingMusic_Yes,OnlineSecurity_Yes,TechSupport_Yes,TotalServices,MonthlyChargesPerService,TenurePerService
72ed038e-0717-401f-abf2-983e790d9024,1.2608290062134508,-0.15920125797606954,1.2976812524221442,0.5741878664012643,No,True,True,True,False,False,False,False,False,True,False,True,True,False,2,1.0704332912402639,-0.1311052277590691
bd56b24e-4dac-4c13-bdeb-15005ee47e66,0.022515786732799237,-0.5981658445063108,-1.3831145864472285,-0.9969168458417603,No,True,False,True,True,False,False,False,False,False,True,True,True,False,2,-1.1324566825306674,-0.48797540789095517
b5ef90cc-9f17-4c48-9e7b-12014abd5df2,0.22890132331290783,-0.012879729132655726,-0.5507243578361525,-0.3282424474307208,No,False,True,True,True,True,False,False,True,False,True,True,False,False,3,-0.29760789926324505,-0.008658172977443028
456b08e2-c9c7-4e95-912a-0ebd006c1c96,1.5360097216535955,-1.2809996457755752,0.0070493628353577266,-0.9898512294612205,Yes,False,True,True,False,False,False,False,False,True,False,False,True,False,2,0.009882536805024458,-1.0431067992072225
c89f0aac-94df-47fb-95ff-37c57b100c97,0.43528685989301646,-0.7932612162975292,0.5884742660088399,-0.4138332386308289,No,False,False,False,True,False,True,False,True,False,False,True,False,True,1,0.9712236105070773,-1.291491236841472
29bf32b2-7204-437f-a63b-24bb649a8de2,-0.5966408230075265,-1.183451959879966,-1.3706320179045208,-1.1835757460514569,No,False,False,True,True,False,True,False,True,False,True,False,True,True,2,-1.1221993833022277,-0.9638023147334699
f3ca7e6f-3913-4bb7-977d-c5e6c36c1ebc,1.742395258233704,1.2552401875102634,1.2020910564766734,2.1802109824887785,No,True,False,True,True,False,False,False,False,False,True,False,False,False,2,0.9918839734645819,1.0188097971103416
e8e3e222-1dcc-490d-b437-eb1a2231dfeb,1.5360097216535955,-0.8908089021931384,-1.5319199430221369,-1.1299451638859142,No,False,True,False,True,False,False,False,True,False,False,True,False,True,2,-1.25473448649075,-0.7258888613122126
1f4b2907-d12d-4165-bb26-309c7cecae00,0.09131096559283544,1.304014030458068,1.1524892709517038,2.1763429831599743,No,False,False,False,True,True,False,False,False,False,False,True,True,False,1,1.898159546045538,2.118601595529884
21b30645-8e09-4ea9-a0e9-bdc2db67928c,1.3984193639335232,-0.5493920015585063,-1.5739664896923096,-1.0658012850577607,No,False,True,True,True,True,False,True,False,False,False,True,False,False,3,-0.8581603044665658,-0.2994412827145354
6f9b1a6c-e571-4ef9-b2c2-0dcc5b149306,-1.07820707502778,-1.183451959879966,-1.160727773199518,-1.1395699380066946,No,True,True,True,True,False,False,False,True,False,True,False,False,True,3,-0.631779910968724,-0.6430940487674628
05e350bd-1b18-4aff-adfc-0cd9de471321,1.2608290062134508,-0.7444873733497246,0.9639367882276482,-0.24491286629215575,No,True,True,False,True,False,False,True,False,False,False,False,True,True,2,0.7961855013430372,-0.6069321346015839
3e6dc387-056e-4bd0-97ad-ccca633823b9,0.43528685989301646,-0.5493920015585063,1.160701487098222,0.05734973325215603,No,False,True,True,True,False,False,False,True,False,False,False,True,True,3,0.6399452407397408,-0.2994412827145354
4cec2117-033c-4d8f-a4f7-81c1b65e9923,-0.6654360018675628,-1.2322258028277706,1.5617861236941666,-0.6693659370680014,Yes,False,True,False,False,False,False,False,True,False,False,True,False,True,1,2.570822432289523,-2.005231597105244
59ec09a2-aa83-4111-a608-70f9865fa7b6,-1.4221829693279608,1.3527878734058725,-1.2848964813348722,-0.2828213879121453,No,False,True,True,True,False,False,False,False,False,True,True,True,True,3,-0.6998020005889024,0.7315170154442466
5eb887bb-3cae-4040-aa04-b7b6b4b73ece,-1.5597733270480334,0.6699540721366085,0.06453487586098453,0.578689004547301,No,False,False,True,True,True,False,False,False,True,True,True,False,True,2,0.057120099041259365,0.5429828902678269
8a0171a0-9c43-4b99-81f3-778a948f5f77,0.022515786732799237,1.2552401875102634,-1.411364609991251,-0.4406112862537633,No,True,True,True,True,True,False,False,True,False,True,True,True,True,3,-0.7690837585353801,0.6786473591284117
f6f2ad37-886f-494b-a389-2e593dd40bdf,1.4672145427935597,0.6211802291888039,-1.1512016024695568,-0.43160900996169,No,False,True,False,True,True,False,False,False,False,True,True,True,True,2,-0.9418868600233424,0.5033306480309506
e440e7a0-6fbc-434e-aa45-929e3e024ec0,1.3984193639335232,-1.0859042739843567,-1.0917451575687658,-1.0855243572886801,No,False,True,False,True,False,False,True,False,False,True,False,True,True,2,-0.8930297242247225,-0.8844978302597174
2a5a2f00-d53d-446a-8a23-7f9780788372,0.022515786732799237,-1.7199642323058164,-1.4566960431200304,-1.3440524939956147,No,False,True,True,True,True,False,False,True,False,False,False,True,False,3,-0.7939172198252862,-0.9338771585045551
b6e2c2be-5827-4cf3-ba9f-307ae186e522,-0.8030263595876351,-0.5493920015585063,1.2684457629405397,0.08945359563180734,No,True,False,True,False,False,False,True,False,False,True,False,True,False,1,2.088729368552863,-0.8949688144727096
766b5aa5-54f7-4d93-bc49-33f3393847c4,-1.4221829693279608,1.1089186586668496,-1.2497481962277743,-0.3264654023470609,No,True,True,True,True,False,False,False,False,True,False,True,False,True,3,-0.6805470704583226,0.5993428746546591
c0ac56e7-2982-4749-a010-dc6881e68e3c,1.3984193639335232,1.5966570881448956,0.40222120380580945,1.6883738518789453,No,False,False,True,False,True,False,True,False,False,True,True,True,True,1,0.6651242072162757,2.594428502372399
044218d6-add1-4a40-898e-74cae967b00a,-0.8718215384476714,-1.5248688605145981,0.3903956125548229,-1.1399530135935914,Yes,False,True,False,True,True,False,False,True,False,True,True,True,False,2,0.3248895946889449,-1.2413680103916036
0b1cf57d-bc4d-464c-99b8-b87d32d896ae,-1.07820707502778,-0.8420350592453337,-1.0125793939163312,-0.9550498764905047,No,False,True,True,True,False,False,False,False,False,False,True,True,True,3,-0.5506212802314213,-0.4580502516620404
c75b0ceb-1190-43b8-8c29-8c7aebcd94cf,0.8480579330532336,-0.6469396874541155,1.6146727956777434,0.10672392000773513,No,False,True,False,True,True,False,False,True,False,True,False,False,False,2,1.3309147058572164,-0.5276276501278314
1b8e3d1d-e9de-4deb-accd-f2c69f06d82a,-1.2157974327478525,-1.3297734887233799,-0.523788288875573,-1.100560074074377,No,False,False,True,False,False,True,True,False,False,True,True,False,True,1,-0.8567350835716807,-2.163840566052749
c8bdd260-0823-4a09-91ba-479748216f0e,-0.04627939212723686,0.6699540721366085,1.3081928890896874,1.5817724288364032,No,True,True,False,True,False,False,False,False,False,True,False,False,True,2,1.0790710169063182,0.5429828902678269
9d60af8c-c979-47db-a251-f5ffc50f8235,-0.734231180727599,-0.9883565880887474,1.4500999841015203,-0.3844907127733915,No,True,True,False,True,True,False,False,True,False,False,False,True,False,2,1.1956803133980525,-0.8051933457859649
b0761d8d-71d4-4f2e-8c9c-073533aba5c0,0.022515786732799237,-0.15920125797606954,1.4523994046225457,0.6669560043614239,No,True,False,True,True,False,True,False,True,False,False,True,False,False,2,1.197569815887502,-0.1311052277590691
3ff0597e-7be0-40b0-8ba3-29a43579b462,1.742395258233704,-1.6711903893580116,0.807904681443804,-1.26302136637843,Yes,False,True,True,True,True,False,True,False,False,False,False,False,False,3,0.446676128961774,-0.9074423303466376
ab931ed7-e13f-4fb1-aa2e-81db0a82a8ca,-1.1470022538878162,-1.0859042739843567,-0.8312536614012112,-1.0199918294580261,No,True,True,True,False,False,False,False,False,False,False,False,False,True,2,-0.6789760850628125,-0.8844978302597174
a7a209b5-bed4-48c9-8fd0-8987bfb960f9,1.6048049005136318,-1.7199642323058164,-1.2684720490418357,-1.347824724427695,No,True,True,True,True,False,False,False,True,False,True,True,True,False,3,-0.6908043696867623,-0.9338771585045551
9c9cde7c-15ae-411b-aa5a-1e0dae348b02,-1.6285685059080697,1.0601448157190452,0.2070989481645386,1.0108833944750177,No,True,True,True,False,False,False,False,False,True,False,False,False,False,2,0.1742692533871216,0.8602008281628368
0e5e1738-8423-4e7d-8570-7ec2de3eb484,-0.9406167173077076,-0.9883565880887474,-0.4823987194971219,-0.8935077193566915,No,False,True,True,False,False,False,True,False,False,False,True,True,False,2,-0.3923115645206327,-0.8051933457859649
c83c0c10-1d23-472d-b71b-87e78012c682,1.1232386484933785,0.5236325432931948,1.0647828025068902,1.21961702537964,No,False,True,False,True,True,False,False,True,False,False,False,True,False,2,0.8790536819517463,0.4240261635571982
beed66a6-089e-4d7d-8148-65e2bc89adb4,0.022515786732799237,0.37731101444978093,0.7822825670666675,0.8487094088611377,No,True,True,True,True,False,False,False,True,False,False,True,True,False,3,0.43263982475443563,0.20282045228589685
b10b47a4-418d-4e43-aa74-2e8824aa905c,0.22890132331290783,-1.0859042739843567,-0.7566867387908268,-1.0000293349852962,No,False,True,False,False,False,True,True,False,False,False,True,False,False,1,-1.2394943021487155,-1.7673181436839867
ac04b6ba-c826-4026-ba5f-f2481b28183e,1.2608290062134508,-0.5981658445063108,-1.609114774799407,-1.0814328972008527,No,True,True,False,True,False,False,False,True,False,True,True,True,True,2,-1.3181677843508366,-0.48797540789095517
c62aa16f-6835-4216-a32f-580180867b87,-1.4221829693279608,0.9138232868756314,-0.8854542879682309,-0.08027549183475866,No,True,False,False,True,True,False,False,True,False,False,False,False,False,1,-1.451118580967048,1.4841657197398646
0170edde-e9ae-4a1c-a1a0-61cdf94c6d56,-0.6654360018675628,-1.0371304310365523,0.19790126608043832,-0.7560208271206006,No,True,False,True,False,False,False,False,True,False,False,True,False,False,1,0.3293326219484109,-1.6880136592102344
a9182484-ed0f-48e7-b519-cde5ae99b31a,1.2608290062134508,-0.11042741502826493,-1.405451814365758,-0.8529070276398999,No,True,False,True,False,False,False,True,False,False,False,True,False,False,1,-2.3057135640523034,-0.18122845420893732
afeeee22-8799-42bc-a12f-6f33a0db7a21,1.673600079373668,-1.6711903893580116,0.4974829111054192,-1.2729121652123334,Yes,False,True,True,False,False,True,False,True,False,False,True,False,False,2,0.412886424911874,-1.360324737102232
33d3a38f-fc95-4a42-9577-7055d000adff,-0.5278456441474904,-0.45184431566289707,0.5415003896507565,-0.11611966168091566,No,False,True,True,False,False,False,False,False,False,False,True,False,True,2,0.44905690113847685,-0.3690186811803265
c18c9ee8-7d99-43f7-a404-4e9a0ac9e712,1.0544434696333422,-0.6469396874541155,-1.108498078507663,-0.9063886359660943,No,False,True,True,True,False,False,True,False,False,False,False,False,False,3,-0.603167444699919,-0.3523109390303704
f0bc2182-0a15-444c-ab72-d914907b5158,0.5728772176130889,1.547883245197091,0.2938199506717699,1.5135477309089473,No,False,False,False,True,False,False,False,True,False,True,False,True,True,1,0.48697111535390336,2.5151240178986463
df91807b-2e43-4070-8fcc-27e72e00a824,1.329624185073487,-1.0859042739843567,0.32896823577886775,-0.77073731425055,No,True,True,True,True,False,False,True,False,False,True,False,False,False,3,0.1843052118553723,-0.5902243924516277
47fc1b08-0402-420b-b3be-b29c06e2b39f,-0.04627939212723686,1.304014030458068,-0.09478211738146698,0.9187749978034029,No,False,True,True,False,True,False,False,False,True,False,False,False,True,2,-0.07379543058487745,1.058462039347218
52df0cb7-6192-4ebc-9aec-f90569939078,1.673600079373668,1.401561716353677,1.4661959277486956,2.5950206574139254,No,True,True,False,False,False,True,False,False,False,False,False,True,False,1,2.4137237967381586,2.2772105644773886
d70cb128-0085-4315-8c5b-45fedff05251,-1.4909781481879971,1.547883245197091,-1.3095331297744262,-0.2549526389654077,No,False,True,True,True,False,False,False,True,False,False,False,True,False,3,-0.7132984469421121,0.8372563280759167
e7e47ab7-2e31-4612-931c-0f85208854a4,0.16010614445287163,1.304014030458068,-0.32932301052602436,0.6674242078565197,No,False,True,True,True,False,False,False,False,False,False,False,True,False,3,-0.17631983470239823,0.7050821872863292
9dd0fdc9-dbbb-4e1a-a55b-b78b6bf9fb0b,0.022515786732799237,1.3527878734058725,1.2352684097086066,2.322842792676663,No,False,False,False,True,True,False,False,True,False,False,True,False,False,1,2.034203725285895,2.1979060800036363
057f74fb-2d52-4a28-b074-ee6463663c85,-0.45905046528745413,-0.20797510092387414,-0.3960062056357513,-0.3564251055389432,No,True,False,True,False,False,True,False,True,False,True,True,True,False,1,-0.6467303783157337,-0.3398374231564423
5207bdb3-e975-468f-9eb8-6ccf506e662f,1.5360097216535955,-1.1346781169321614,-0.2701950542710938,-0.9375560913555535,No,True,False,True,True,False,True,True,False,False,True,False,True,True,2,-0.21793747763715984,-0.9241500724965936
c5e1bddd-a2f6-4d27-b623-e91aff824832,0.022515786732799237,1.4503355593014815,0.5303317756914918,1.6812124666016812,No,True,True,True,True,True,False,False,True,False,False,False,False,False,3,0.2946161667156084,0.7843866717600815
a4cef61c-93a9-4dfc-9165-cc72f9f5e0b3,-1.1470022538878162,-0.8420350592453337,0.5214625822532524,-0.480477749762336,No,True,True,False,False,False,False,True,False,False,True,False,False,False,1,0.8610926082648843,-1.3707957213152242
8891b7a0-7060-43d7-86b2-dcba2e7bcf3b,-1.4909781481879971,-0.5981658445063108,-1.5897339446936243,-1.078490663873715,No,False,True,True,False,False,False,False,True,False,False,True,True,False,2,-1.3022419776540488,-0.48797540789095517
e49673f3-5a26-4c80-abf7-fdfbc9130849,0.641672396473125,-1.2322258028277706,-0.16803508540840867,-0.9757572401599781,No,True,True,True,True,False,False,False,True,False,False,False,False,False,3,-0.08796309924338362,-0.6695288769253802
b6316687-d74e-4464-bc69-a085d1e9888c,-1.4221829693279608,1.1089186586668496,3.327905328164353,0.3113714113187912,No,True,True,True,False,False,False,True,False,False,True,False,False,False,2,2.738729024960549,0.8998530703997129
fcad4828-bb82-4423-ade0-a41ddd958204,-0.04627939212723686,-1.0371304310365523,0.3969653854720374,-0.6894029184604057,No,False,False,True,True,True,False,False,True,False,False,True,False,True,2,0.3302881732302289,-0.8448455880228413
b4175b0c-d652-4168-823c-c36eedebe36d,-1.5597733270480334,-1.2809996457755752,0.16045356045231574,-0.9655152887047529,Yes,False,False,True,True,True,False,True,False,False,True,True,False,False,2,0.1359393457440053,-1.0431067992072225
5cfc971e-f125-4d1d-b87f-b711566af92a,0.8480579330532336,0.23098948560636712,0.4731747513117258,0.4969342897104227,No,True,True,True,True,True,False,False,False,True,True,True,True,True,3,0.2633044111761614,0.12351596781214434
cdc3db3d-7521-472e-8804-bec4c4381f6b,0.8480579330532336,-0.45184431566289707,0.4827009220416865,-0.12621263929679236,No,False,True,True,False,False,False,False,True,False,True,False,False,True,2,0.400739623193985,-0.3690186811803265
bc55a4fa-0ab9-4040-8f0c-1f70a8539c48,1.6048049005136318,1.1576925016146542,-0.8276402862967432,0.08945891612606983,No,True,True,True,False,True,False,False,False,False,False,False,False,False,2,-0.6760068668651062,0.9395053126365891
b8361010-2d33-4534-b84e-562e7929f234,0.022515786732799237,0.7675017580322177,-0.8552333325490442,-0.12942089733705237,No,False,True,True,True,False,False,False,True,False,True,False,False,False,3,-0.4644239761889204,0.4142990775492368
54cb623b-6804-4e09-87f3-bc8b9304051c,-1.766158863628142,-0.40307047271509244,-0.4485643889734672,-0.5070429776147721,No,True,False,True,False,False,False,False,True,False,True,True,False,True,1,-0.7331076349762774,-0.6570553610514521
ca3925a8-f0a3-4d97-85bf-dc254afb742a,-0.18386974984730936,1.401561716353677,-0.8700153216127766,0.17319817532284373,No,True,True,True,True,False,False,False,False,False,True,False,False,False,3,-0.4725218440008463,0.757951843602164
266f37a0-331b-475b-ac70-e1e224896065,0.641672396473125,-0.9395827451409429,0.5779626293412969,-0.566499500997703,No,True,True,True,False,False,True,False,True,False,True,True,True,True,2,0.47901901204260294,-0.7655411035490888
0885af1c-b666-4367-864f-bfab24a537cc,-1.4221829693279608,0.37731101444978093,0.31550020129857814,0.5266598911547569,No,True,False,True,False,False,False,False,True,False,False,True,True,False,1,0.5226017337263784,0.6118163905285873
09b945b5-7b19-4ab1-82ae-c8ebc364db6c,0.985648290773306,-1.2809996457755752,-0.954108414953122,-1.1389048762238878,No,True,True,False,True,False,True,True,False,False,True,True,True,True,2,-0.779929503784823,-1.0431067992072225
83dac853-ebb1-4789-962f-9c9c789e542c,1.329624185073487,1.304014030458068,1.239210273458935,2.2757936619137764,No,False,True,False,True,False,False,True,False,False,False,False,True,True,2,1.0223859422228363,1.058462039347218
5d15af1d-1a0d-424e-b38a-06938209da7b,1.1920338273534146,0.5236325432931948,-0.15161065311537247,0.2993630557684312,No,True,False,True,False,False,False,False,False,True,True,True,False,False,1,-0.24507613484420526,0.8497298439498447
c9c00b3b-4123-4aea-be18-11a94a75585e,0.2976965021729441,0.08466795676295338,-1.2474487757067494,-0.6953033465974678,No,True,False,True,True,False,True,False,False,True,False,True,True,False,2,-1.0209760356531532,0.06715598342531207
abcff746-851e-474d-a7d6-d63f4ab694ea,-0.45905046528745413,1.6454309310927,-0.965277028912387,0.17743328875575765,No,True,True,True,False,False,False,False,False,False,True,True,True,True,2,-0.789107087305006,1.3360277350053515
64d86b88-985e-4ed3-ad26-b9b83d6f4fab,-0.18386974984730936,0.8162756009800222,0.10855235440632133,0.7221188888745537,No,True,True,True,True,False,False,False,False,True,False,True,False,True,3,0.06355700514865362,0.4407339057071542
f6da38cf-dad1-4542-8770-3f957e529556,0.022515786732799237,0.37731101444978093,-0.5533522670030382,-0.08590457476443566,No,True,True,True,False,False,False,False,False,True,True,False,False,True,2,-0.4506162127664997,0.30506943684656945
4256c51b-2892-4d5d-800d-6ebfbd0927bf,0.641672396473125,0.8650494439278268,1.1311375089707572,1.6552484546009023,No,False,True,True,True,False,True,True,False,False,False,False,False,True,3,0.623749505115889,0.4671687338650718
1795b1cb-9cc4-4cdb-a4a4-991d3d084625,-0.39025528642741786,-0.7932612162975292,-0.03992451352272597,-0.6198002125189739,No,False,True,False,True,False,False,False,True,False,False,False,False,True,2,-0.02871729976515613,-0.6465843768384602
679426c9-4512-4e77-be53-c60c5d640b68,0.022515786732799237,-0.2567489438716787,1.3416987309674813,0.481515497337829,No,True,False,True,True,False,False,False,False,True,False,False,False,False,2,1.1066037674668667,-0.2104097122328215
0007ab49-03b9-4c47-8d2d-cdd22f219a0b,0.022515786732799237,-1.4273211746189889,-1.3305564031095127,-0.20707883159184057,No,False,True,True,False,False,False,True,False,False,False,False,False,False,2,-1.0892680542003956,-1.1620635259178511
670df4fd-273e-42d1-904f-0071b99502d2,1.1920338273534146,1.0601448157190452,0.531317241629074,1.3310015727641278,No,True,True,False,True,False,False,False,False,False,True,False,False,False,2,0.4406891043994866,0.8602008281628368
71b89a0d-d674-466a-92c7-edc35261a207,1.0544434696333422,-1.2809996457755752,1.2447945804385674,-0.7827669517779601,Yes,False,True,True,True,False,False,True,False,False,False,True,False,True,3,0.6860131109586974,-0.6959637050832977
489f2ca7-a80d-4933-8755-d00f64120aa2,0.22890132331290783,-1.2809996457755752,-0.702814600869668,-1.098979887278428,No,False,True,True,False,True,False,False,True,False,True,False,True,False,2,-0.5734338745807105,-1.0431067992072225
d40866ca-c600-49e8-aab0-eb8b5680cb6c,-0.32146010756738164,0.13344179971075792,-1.219198752162727,-0.6558891251012038,No,True,True,False,False,True,False,False,True,False,False,True,False,False,1,-1.999614160761501,0.21529396815982488
9e392c3f-5276-4ee0-9de3-02adbd60c1d8,0.09131096559283544,-0.40307047271509244,-0.16507868759566208,-0.3832829605758143,No,False,False,False,True,False,False,True,False,False,False,False,False,True,1,-0.26721030686346947,-0.6570553610514521
9453abf7-b06e-4062-b981-c55220d1fbe6,-1.3533877904679248,-0.30552278681948325,1.4928035080634143,0.4975461465506048,No,False,True,False,False,True,False,False,True,False,False,False,False,False,1,2.457452282922559,-0.4984463921039471
185b2bea-2fc6-46c6-9095-44ca6feb0dd9,0.5728772176130889,0.03589411381514878,0.41601772693195943,0.2811244014367365,No,True,True,True,False,False,True,False,False,False,True,True,False,True,2,0.34594405099995246,0.027503741188435814
5bded351-2d99-41bd-a1d5-7e6bf2def763,0.09131096559283544,1.4991094022492863,0.45050903474733583,1.6528116682286982,No,True,False,True,True,False,True,False,True,False,True,True,False,True,2,0.3742865883416937,1.217071008294723
60a1980d-eec1-4d47-8348-468a6c4e1806,-0.8718215384476714,0.32853717150197637,0.5408434123590352,0.6369643782039668,No,False,True,False,True,False,False,False,False,False,True,True,False,True,2,0.44851704328434855,0.26541719460969326
7c51afe9-94e3-462f-bf36-9186d8d807d5,-1.1470022538878162,0.7675017580322177,-1.5342193635431616,-0.6994214091566078,No,False,False,True,False,False,False,False,False,True,True,True,True,False,1,-2.517337842870635,1.246252266318607
f69ac55d-a1c9-46ee-a059-2007b15a1f27,-0.734231180727599,0.962597129823436,-0.20121243864034158,0.5530176197309572,No,False,True,False,False,False,True,False,True,False,True,False,True,True,1,-0.326594670817593,1.563470204213617
40bfa4aa-32a2-4352-bab2-3bc68730229c,-0.734231180727599,1.547883245197091,-1.4100506554078078,-0.3652890489801925,No,True,True,True,True,False,False,False,False,True,True,False,True,False,3,-0.7683639480632087,0.8372563280759167
10d64090-714b-4fc9-8e30-6398f4a2968d,0.2976965021729441,-1.3297734887233799,-0.6272622123217012,-1.1234754428627693,No,False,False,True,True,False,False,False,False,False,False,False,True,False,2,-0.5113502213559445,-1.0827590414440986
a9db3565-3036-4b40-ad82-45ec46de6fef,1.0544434696333422,-0.6469396874541155,1.0339048697959823,-0.11105987163732137,No,False,True,False,True,False,True,False,True,False,False,False,True,False,2,0.8536803628077116,-0.5276276501278314
1f5ea072-27d6-4af5-99da-1696d3de15c9,-0.11507457098727306,1.304014030458068,3.327905328164353,1.4970009937527131,No,False,True,True,True,False,False,False,False,False,False,True,False,True,3,1.8271826382771117,0.7050821872863292
005c10e3-6267-4ecf-9dfe-fed0a944873e,-0.9406167173077076,1.2064663445624588,1.6054751135936431,2.518748711914507,No,True,True,True,True,False,False,False,False,True,True,True,False,False,3,0.8836010855696915,0.6522125309704941
acbc7035-e044-41c9-9b5a-57fdeb3e58c4,-1.4221829693279608,0.18221564265856252,-1.0993003964235626,-0.567893470494466,No,True,False,True,True,False,False,False,True,False,False,False,False,False,2,-0.8992380895471992,0.14646046789906447
ba36a691-2a2a-4516-9d96-78396603a584,1.1920338273534146,0.37731101444978093,-0.36052943188279307,0.04165427517791473,No,True,False,True,False,False,True,False,False,False,False,False,False,False,1,-0.5884257300698666,0.6118163905285873
de1a388d-54ea-460b-8c8b-ec88265d802f,-1.2157974327478525,-0.5981658445063108,0.9944862322926952,-0.06886303164179346,No,True,True,True,False,False,False,False,True,False,False,False,False,False,2,0.8212888915600074,-0.48797540789095517
bc12eac5-aefc-4fe7-9510-5e05901aada9,1.2608290062134508,0.718727915084413,-0.9564078354741472,-0.22794048959492536,No,False,False,True,True,False,True,False,True,False,True,True,True,True,2,-0.7818190062742724,0.5826351325047031
cab72ace-025a-45b6-8dfd-1f4881e86742,0.641672396473125,1.0601448157190452,-1.1600707959077967,-0.26704080192970486,No,True,True,True,True,True,False,False,False,True,True,False,False,True,3,-0.6314200057326385,0.5729080464967417
40b93317-847c-4148-a5b8-84d081d9d9f9,1.1232386484933785,-0.15920125797606954,-0.26034039489527216,-0.2605285169524602,No,False,True,False,True,False,False,False,False,False,False,False,False,False,2,-0.20983960982523395,-0.1311052277590691
637b2753-518b-43bf-b8ec-c565dea25286,-0.45905046528745413,-0.9883565880887474,-0.4045469104281303,-0.8643939747525394,No,False,True,True,True,False,False,True,False,False,True,False,True,False,3,-0.21752898423419928,-0.5373547361357928
bcd36b64-8f8c-4e94-b8af-9649ea3cf06c,-0.5966408230075265,-0.69571353040192,1.5548878621310913,0.01617974864928183,No,False,True,False,False,False,False,False,True,False,False,False,True,True,1,2.5594854173528265,-1.132882267893967
b0dda111-8ddb-4499-af6f-1de389180082,1.1232386484933785,1.0113709727712406,-0.16606415353324427,0.6308404893078815,No,False,True,True,False,True,False,False,True,False,True,False,True,True,2,-0.13237000775780877,0.8205485859259605
b90785d9-7741-4920-ad73-a2e498410741,-0.39025528642741786,1.2552401875102634,1.1630009076192471,2.13044839965204,No,True,True,True,True,False,False,False,True,False,True,True,False,True,3,0.6412049090660403,0.6786473591284117
f0cc3b75-597b-4ed0-89c4-b9a57b2cf4d0,-1.5597733270480334,1.6942047740405046,1.2520213306475034,2.5950206574139254,No,True,True,True,True,False,True,False,False,False,False,False,False,False,3,0.6899720685556391,0.9165608125496689
b55dc717-4f46-41e6-a96d-c7d956334cf1,1.6048049005136318,1.6454309310927,-1.1462742727816462,-0.03286988795628767,No,True,True,False,True,False,False,False,True,False,True,True,False,True,2,-0.9378379261173797,1.3360277350053515
a6325a1c-2c71-4d6c-abf5-d56e4f574876,0.43528685989301646,-0.30552278681948325,0.6847214392460323,0.10105227312395854,No,True,True,False,False,False,False,False,False,False,True,True,True,True,1,1.1294019617666984,-0.4984463921039471
e746b39e-fd14-49b5-b4a8-753677f20194,0.022515786732799237,-0.6469396874541155,-0.7530733636863589,-0.7745680701195174,No,True,False,False,True,False,False,False,True,False,True,False,True,False,1,-1.2335558657533032,-1.0535777834202145
decbb1ee-1e51-48be-922a-63a41d3a7b7a,-1.3533877904679248,-0.20797510092387414,-1.353879096965624,-0.8527899767661259,No,False,False,True,False,True,False,True,False,False,False,True,True,False,1,-2.2209558809541443,-0.3398374231564423
264946d9-6f79-4356-90b5-d435d186a674,0.022515786732799237,1.0113709727712406,1.208332340748027,1.8895577014251426,No,True,True,True,False,False,False,False,False,True,True,True,True,False,2,0.9970126230788017,0.8205485859259605
16b92e52-04f0-4331-9a78-6c53c409698c,-0.8030263595876351,-1.3297734887233799,-0.7044570440989716,-1.126667739420242,No,True,True,False,True,False,False,True,False,False,False,True,True,False,2,-0.5747835192160315,-1.0827590414440986
17db8d29-9c99-49f2-bd5d-274c59f3cc01,-0.5966408230075265,-0.2567489438716787,-0.5303580617927877,-0.45823808374527547,No,True,True,False,False,False,True,False,True,False,True,False,True,False,1,-0.8675322406542488,-0.41914190763019465
9753563d-dd05-47aa-a460-c9a61f4bc0dd,0.36649168103298024,1.6942047740405046,-0.6006546320069827,0.6280312683373054,No,True,True,False,False,False,False,False,True,False,False,True,False,False,1,-0.9830618214377261,2.7530374713199035
247aea1a-b41a-48fe-902a-e46d80e48bae,-1.07820707502778,-1.3297734887233799,-1.006995086936699,-1.1692476550026667,No,False,False,True,False,False,False,False,False,False,False,True,True,True,1,-1.6508659869945554,-2.163840566052749
72fa1ba8-c75a-49b9-93dd-820b163c942e,-0.45905046528745413,-1.1346781169321614,-0.237674678330882,-0.9250210068732105,No,False,True,False,False,True,False,False,False,False,True,True,False,False,1,-0.38651889262584527,-1.8466226281577391
8aec72a0-26e6-4d38-8211-f55beb239edd,0.022515786732799237,1.0601448157190452,-0.25804097437424706,0.5889256355082636,No,False,True,True,True,True,False,False,True,False,True,False,False,True,3,-0.13727011658711066,0.5729080464967417
0af659c7-9481-448c-a900-dc24a8a10e50,-0.8030263595876351,-1.6224165464102072,-0.32209626031708827,-1.2592757384176623,No,False,True,True,True,False,False,False,True,False,True,True,False,True,3,-0.17236087710545653,-0.8810075021887201
0726018d-ab6e-4931-ace2-db379ba57f1e,1.4672145427935597,-0.06165357208046033,1.3449836174260883,0.7253324674090763,No,False,True,True,False,False,False,False,True,False,False,False,False,True,2,1.1093030567375084,-0.0518007432853166
e8487bb6-6fd6-46c7-87bd-1df5d15a568f,-1.3533877904679248,-0.7444873733497246,-0.5487534259609883,-0.7640388119741197,No,True,False,True,False,False,True,False,True,False,True,True,True,False,1,-0.8977642804854393,-1.2121867523677194
